Section,Car Model,Base Product,Block,Block 2,Product,Line No.,UV-III 1,UV-III 2,UV-III 4,UV-III 5,UV-III 7,UV-III 8,Arc Welding,Aluminum Coating UV-II,Servo Crimping,Ultrasonic Welding,Cap Insertion,Twisting Primary (Aluminum Short Wires) L=1~3000mm,Twisting Primary (Aluminum Long Wires) L=3001mm~,Twisting Secondary (Aluminum Short Wires) L=1~3000mm,Twisting Secondary (Aluminum Long Wires),Airbag,A/B Sub PC,Manual Insertion to Connector,V type twisting,Twisting Primary (Normal Short Wires) L=1~3000mm,Twisting Primary (Normal Long Wires) L=3001mm~,Twisting Secondary (Normal Short Wires) L=1~3000mm,Twisting Secondary (Normal Long Wires) L=3001mm~,Manual Crimping 2Tons (with gomusen),Manual Crimping 2Tons (normal-single crimp),Manual Crimping 2Tons (normal-double crimp),Manual Crimping 2Tons (to be joint on SW),Manual Crimping 2Tons NSC/ Weld,Manual Crimping 4Tons (normal terminal),Manual Crimping 4Tons (LA terminal),Manual Crimping (NF-F),Manual Crimping 5Tons,Intermediate ripping (UAS) Manual-NF-F,Intermediate ripping (UAS) Joint,Intermediate stripping (KB10),Intermediate stripping (KB10) NSC/ Weld,Joint Crimping 2Tons (PS-800),Joint Crimping 2Tons (PS-700),Joint Crimping 2Tons (PS-017/126),Joint Crimping 2Tons NSC/ Weld,Joint Crimping 4Tons (PS-200),Joint Crimping 5Tons,Manual Taping (Dispenser),Joint Taping (11mm),Joint Taping (12mm),Joint Taping (13mm),Joint Taping (13mm) NSC/ Weld,Intermediate Welding (Electrode 1),Intermediate Welding (Electrode 2),Intermediate Welding (Electrode 3),Intermediate Welding (Electrode 4),Intermediate Welding (Electrode 5),Intermediate Welding 0.13 (Electrode 1),Intermediate Welding 0.13 (Electrode 2),Welding at Head (Electrode 1),Welding at Head (Electrode 2),Welding at Head (Electrode 3),Welding at Head (Electrode 4),Welding at Head (Electrode 5),Welding at Head 0.13 (Electrode 1),Welding at Head 0.13 (Electrode 2),Silicon Injection,Welding Cap Insertion,Welding Taping (13mm),HS Components Insertion,Heat Shrink LA terminal,Heat Shrink (Joint Crimping),Heat Shrink (Welding),Casting C385,STMAC Shieldwire (Nissan),Quick Stripping 927 (Auto),Quick Stripping 311 (Manual),Manual Heat Shrink (Blower) Sumitube,Drainwire Tip,Manual Crimping Shieldwire 2T,Manual Crimping Shieldwire 4T,Joint Crimping 2Tons (PS-800/S-2) SW,Joint Crimping 2Tons (PS-017/SS-2) SW,Manual Blue Taping (Dispenser) SW,Shieldwire Taping,HS Components Insertion SW,Heat Shrink (Joint Crimping) SW,Waterproof pad Press - Joint,Waterproof Pad Press - Weld,Low Viscosity,Air/Water leak test,HIROSE (Sheath stripping) 927R,HIROSE (Unistrip),HIROSE (Acetate Taping),HIROSE (Manual Crimping) 2 tons,HIROSE (Copper taping),HIROSE (HGT17AP crimping),Casting C373,Casting C377,Casting C371,STMAC Aluminum,Manual Crimping 20Tons,Manual Heat Shrink (Blower) Battery,Joint Crimping 20Tons,Dip Soldering (Battery),Ultrasonic Dip Soldering Aluminum,LA molding,Air/Water leak test,Pressure Welding (Dome Lamp),Ferrule - Casting C373,Ferrule - Parts Insertion,Ferrule - Braided wire folding,Outside ferrule insertion,Ferrule - Manual Crimping 2T,Ferrule Crimping,Ferrule - Joint Crimping 2T,Ferrule - Welding at head,Ferrule - Welding Taping,Gomusen Insertion,Point Marking,Picking,Looping,Completion,Shikakari Handler
3.1,Mazda J12,N460-67-050,J12S,,N460-67-050B(5),1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,51,8,0,0,6,1,1,0,0,18,6,0,0,0,15,3,0,0,0,14,0,5,1,5,1,5,14,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,8,0,34,0,0,0,46,0,0,1,1,12,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,26,0,377,377
3.1,Mazda J12,NG8J-67-050,J12S,,NG8J-67-050A(5),*1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,47,9,0,0,21,1,1,0,0,24,4,0,0,0,16,4,0,0,0,17,0,5,1,5,1,5,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,24,0,0,0,32,0,0,2,2,8,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,27,0,361,361
3.1,Mazda J12,NG6V-67-050,J12S,,NG6V-67-050A(5),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,45,6,0,0,19,1,1,0,0,24,4,0,0,0,16,3,0,0,0,15,0,5,1,5,1,5,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,11,0,0,1,1,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,24,0,343,343
3.1,Mazda J12,NH1B-67-010,J12S,Battery,NH1B-67-010A(4),1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,72,4,4,0,0,54,8,0,0,0,0,7,0,0,1,2,0,3,1,5,1,4,2,0,0,0,0,0,0,0,0,0,5,4,1,2,0,0,0,0,0,8,7,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,25,11,0,250,250
3.1,Mazda J12,NH1A-67-010,J12S,Battery,NH1A-67-010A(4),1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,72,4,4,0,0,54,8,0,0,0,0,8,0,0,0,3,0,4,1,5,1,4,3,0,0,0,0,0,0,0,0,0,5,5,0,2,0,0,0,0,0,8,7,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,25,12,0,247,247
3.1,Mazda J12,NG7T-67-010,J12S,Battery,NG7T-67-010A(4),1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,0,72,4,4,0,0,56,8,0,0,0,0,5,0,0,0,0,0,4,1,5,1,4,0,0,0,0,0,0,0,0,0,0,6,3,1,2,0,0,0,12,0,8,7,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,25,9,0,263,263
3.1,Mazda J12,NG7J-67-010,J12S,Battery,NG7J-67-010A(4),*1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,72,4,4,0,0,56,8,0,0,0,0,5,0,0,0,0,0,4,1,5,1,4,0,0,0,0,0,0,0,0,0,0,6,3,1,2,0,0,0,12,0,8,7,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,25,9,0,271,271
3.1,Mazda J12,NG7N-67-010,J12S,Battery,NG7N-67-010A(4),1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,72,4,4,0,0,54,8,0,0,0,0,7,0,0,0,2,0,4,1,5,1,4,2,0,0,0,0,0,0,0,0,0,5,5,0,2,0,0,0,12,0,8,7,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,26,11,0,261,261
3.1,Mazda J12,NG8C-67-010,J12S,Battery,NG8C-67-010A(4),1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,72,4,4,0,0,54,8,0,0,0,0,8,0,0,1,3,0,3,1,5,1,4,3,0,0,0,0,0,0,0,0,0,5,5,0,2,0,0,0,0,0,8,7,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,26,12,0,250,250
3.1,Mazda J12,NG7D-67-010,J12S,Battery,NG7D-67-010A(4),1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,0,72,4,4,0,0,54,8,0,0,0,0,8,0,0,0,3,0,4,1,5,1,4,3,0,0,0,0,0,0,0,0,0,5,5,0,2,0,0,0,12,0,8,7,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,25,12,0,263,263
3.1,Mazda J12,NG7L-67-010,J12S,Battery,NG7L-67-010A(4),**1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,72,4,4,0,0,54,8,0,0,0,0,7,0,0,0,2,0,4,1,5,1,4,2,0,0,0,0,0,0,0,0,0,5,5,0,2,0,0,0,12,0,8,7,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,24,11,0,253,253
3.1,Mazda J12,NG8B-67-010,J12S,Battery,NG8B-67-010A(4),1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,70,4,4,0,0,54,8,0,0,0,0,5,0,0,0,0,0,4,1,5,1,4,0,0,0,0,0,0,0,0,0,0,6,3,1,2,0,0,0,0,0,8,7,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,25,9,0,245,245
3.1,Mazda J12,NG8A-67-010,J12S,Battery,NG8A-67-010A(4),*1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,70,4,4,0,0,54,8,0,0,0,0,5,0,0,0,0,0,4,1,5,1,4,0,0,0,0,0,0,0,0,0,0,6,3,1,2,0,0,0,12,0,8,7,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,25,9,0,243,243
3.1,Mazda J12,NG8D-67-010,J12S,Battery,NG8D-67-010A(4),**1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,72,4,4,0,0,54,8,0,0,0,0,7,0,0,1,2,0,3,1,5,1,4,2,0,0,0,0,0,0,0,0,0,5,4,1,2,0,0,0,0,0,8,7,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,25,11,0,248,248
3.1,Mazda J12,NG7E-67-010,J12S,Battery,NG7E-67-010A(4),1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,72,4,4,0,0,54,8,0,0,0,0,7,0,0,0,2,0,4,1,5,1,4,2,0,0,0,0,0,0,0,0,0,5,5,0,2,0,0,0,12,0,8,7,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,26,11,0,269,269
3.1,Mazda J12,NG7A-67-010,J12S,Battery,NG7A-67-010A(4)-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,76,4,4,0,0,57,8,0,0,0,0,9,0,0,1,2,0,5,1,5,1,6,2,0,0,0,0,0,0,0,0,0,7,2,1,1,0,0,0,11,0,9,8,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,1,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,25,14,0,269,269
3.1,Mazda J12,N460-67-010,J12S,Battery,N460-67-010A(4)-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,76,4,4,0,0,55,8,0,0,0,0,10,0,0,1,3,0,5,1,5,1,6,3,0,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,0,0,9,8,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,1,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,26,15,0,265,265
3.1,Mazda J12,NG6T-67-010,J12S,Battery,NG6T-67-010A(4)-1,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,0,76,4,4,0,0,55,8,0,0,0,0,10,0,0,1,3,0,5,1,5,1,6,3,0,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,0,0,9,8,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,1,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,28,15,0,270,270
3.1,Mazda J12,NG6P-67-010,J12S,Battery,NG6P-67-010(4)-1,*1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,74,4,4,0,0,55,8,0,0,0,0,8,0,0,1,1,0,5,1,5,1,6,1,0,0,0,0,0,0,0,0,0,7,2,1,1,0,0,0,0,0,9,8,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,1,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,24,13,0,247,247
3.1,Mazda J12,NG6S-67-010,J12S,Battery,NG6S-67-010A(4)-1,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,76,4,4,0,0,55,8,0,0,0,0,11,0,0,1,4,0,5,1,5,1,6,4,0,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,0,0,9,8,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,1,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,27,16,0,266,266
3.1,Mazda J12,NG7B-67-010,J12S,Battery,NG7B-67-010A(4)-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,76,4,4,0,0,57,8,0,0,0,0,8,0,0,1,1,0,5,1,5,1,6,1,0,0,0,0,0,0,0,0,0,7,2,1,1,0,0,0,11,0,9,8,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,1,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,26,13,0,273,273
3.1,Mazda J12,NG8K-67-010,J12S,Battery,NG8K-67-010(4)-1,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,76,4,4,0,0,55,8,0,0,0,0,10,0,0,1,3,0,5,1,5,1,6,3,0,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,0,0,9,8,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,1,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,27,15,0,262,262
3.1,Mazda J12,NG6R-67-010,J12S,Battery,NG6R-67-010(4)-1,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,0,74,4,4,0,0,55,8,0,0,0,0,8,0,0,1,1,0,5,1,5,1,6,1,0,0,0,0,0,0,0,0,0,7,2,1,1,0,0,0,0,0,9,8,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,1,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,26,13,0,253,253
3.1,Mazda J12,N463-67-010,J12S,Battery,N463-67-010A(4)-1,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,76,4,4,0,0,57,8,0,0,0,0,8,0,0,1,1,0,5,1,5,1,6,1,0,0,0,0,0,0,0,0,2,7,2,1,1,0,0,0,0,0,9,8,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,1,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,28,13,0,282,282
3.1,Mazda J12,N454-67-010,J12S,Battery,N454-67-010A(4)-1,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,74,4,4,0,0,55,8,0,0,0,0,10,0,0,1,3,0,5,1,5,1,6,3,0,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,0,0,9,8,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,1,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,28,15,0,257,257
3.1,Mazda J12,N461-67-010,J12S,Battery,N461-67-010A(4)-1,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,0,76,4,4,0,0,55,8,0,0,0,0,10,0,0,1,3,0,5,1,5,1,6,3,0,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,0,0,9,8,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,1,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,28,15,0,271,271
3.1,Mazda J12,NH0N-67-010,J12S,Battery,NH0N-67-010(4)-1,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,76,4,4,0,0,57,8,0,0,0,0,8,0,0,1,1,0,5,1,5,1,6,1,0,0,0,0,0,0,0,0,0,7,2,1,1,0,0,0,0,0,9,8,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,1,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,25,13,0,265,265
3.1,Mazda J12,N452-67-010,J12S,Battery,N452-67-010A(4)-1,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,74,4,4,0,0,55,8,0,0,0,0,10,0,0,1,3,0,5,1,5,1,6,3,0,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,0,0,9,8,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,1,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,26,15,0,251,251
3.1,Mazda J12,NG6L-67-010,J12S,Battery,NG6L-67-010(4)-1,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,74,4,4,0,0,55,8,0,0,0,0,10,0,0,1,3,0,5,1,5,1,6,3,0,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,0,0,9,8,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,1,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,28,15,0,254,254
3.1,Mazda J12,NG6K-67-010,J12S,Battery,NG6K-67-010(4)-1,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,74,4,4,0,0,55,8,0,0,0,0,10,0,0,1,3,0,5,1,5,1,6,3,0,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,0,0,9,8,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,1,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,26,15,0,248,248
3.1,Mazda J12,N462-67-010,J12S,Battery,N462-67-010A(4)-1,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,76,4,4,0,0,57,8,0,0,0,0,8,0,0,1,1,0,5,1,5,1,6,1,0,0,0,0,0,0,0,0,2,7,2,1,1,0,0,0,0,0,9,8,1,0,1,0,4,0,0,0,5,0,1,0,1,1,0,0,0,,1,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,26,13,0,276,276
3.1,Mazda J12,NG7P-67-050,J12S,,NG7P-67-050A(6),1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,55,7,0,0,21,1,1,0,0,24,4,0,0,0,16,7,0,1,0,18,0,6,1,5,1,6,19,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,6,0,24,0,0,0,32,0,0,2,2,8,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,44,30,0,391,391
3.1,Mazda J12,NH3E-67-050,J12S,,NH3E-67-050A(6),1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,58,7,0,0,21,1,1,0,0,25,4,0,0,0,20,7,0,1,0,22,0,6,1,5,1,6,23,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0,0,0,0,0,9,0,36,0,0,0,50,0,0,2,2,14,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,49,34,0,450,450
3.1,Mazda J12,NH1P-67-050,J12S,,NH1P-67-050A(6),**1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,61,7,0,0,25,1,1,0,0,24,4,0,0,0,22,7,0,0,0,25,0,7,1,5,1,7,25,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,10,0,42,0,0,0,57,0,0,3,3,15,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,51,39,0,467,467
3.1,Mazda J12,NH1V-67-050,J12S,,NH1V-67-050A(6),1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,53,7,0,0,21,1,1,0,0,23,4,0,0,0,21,7,0,0,0,23,0,7,1,5,1,7,23,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0,0,0,0,0,9,0,36,0,0,0,50,0,0,2,2,14,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,48,35,0,444,444
3.1,Mazda J12,NH1K-67-050,J12S,,NH1K-67-050A(6),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,50,6,0,0,19,1,1,0,0,22,4,0,0,0,19,5,0,0,0,18,0,7,1,5,1,7,18,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,11,0,0,1,1,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38,29,0,371,371
3.1,Mazda J12,NG7T-67-050,J12S,,NG7T-67-050A(6),1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,56,7,0,0,21,1,1,0,0,23,4,0,0,0,20,7,0,1,0,22,0,6,1,5,1,6,23,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0,0,0,0,0,9,0,36,0,0,0,50,0,0,2,2,14,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,48,34,0,440,440
3.1,Mazda J12,NH2L-67-050,J12S,,NH2L-67-050A(6),1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,55,7,0,0,21,1,1,0,0,23,4,0,0,0,16,7,0,1,0,17,0,6,1,5,1,6,18,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,6,0,24,0,0,0,32,0,0,1,1,8,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,44,28,0,388,388
3.1,Mazda J12,NH1W-67-050,J12S,,NH1W-67-050A(6),1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,57,7,0,0,21,1,1,0,0,23,4,0,0,0,22,7,0,0,0,24,0,7,1,5,1,7,24,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0,0,0,0,0,9,0,36,0,0,0,50,0,0,2,2,14,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,49,36,0,452,452
3.1,Mazda J12,NH3P-67-050,J12S,,NH3P-67-050A(6),1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,57,7,0,0,25,1,1,0,0,23,4,0,0,0,22,7,0,0,0,25,0,7,1,5,1,7,25,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,10,0,42,0,0,0,57,0,0,3,3,15,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,50,39,0,459,459
3.1,Mazda J12,NH3N-67-050,J12S,,NH3N-67-050A(6),1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,53,7,0,0,25,1,1,0,0,23,4,0,0,0,21,7,0,0,0,24,0,7,1,5,1,7,24,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,10,0,42,0,0,0,57,0,0,3,3,15,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,49,38,0,451,451
3.1,Mazda J12,NH3S-67-050,J12S,,NH3S-67-050A(6),1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,58,7,0,0,21,1,1,0,0,24,4,0,0,0,20,7,0,1,0,21,0,6,1,5,1,6,22,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,9,0,36,0,0,0,50,0,0,1,1,14,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,49,32,0,447,447
3.1,Mazda J12,NH3V-67-050,J12S,,NH3V-67-050A(6),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,57,7,0,0,25,1,1,0,0,23,4,0,0,0,21,7,0,0,0,24,0,7,1,5,1,7,24,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,10,0,42,0,0,0,57,0,0,3,3,15,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,49,38,0,459,459
